listing_id,name,zipcode,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,reviews_per_month,availability_365
11610967,Bayfront Beach Condo on Boardwalk + King Master,92109,32.76409,-117.25067,Entire home/apt,329.0,2.0,162.0,2019-08-11,25.0,,
11956252,Private 4bd/2ba w/ Citrus Trees,92111,32.81863,-117.16452,Entire home/apt,329.0,2.0,63.0,2019-08-08,1.0,,
9111816,120-OCEANFRONT LUX PENTHOUSE 5,92109,32.78829,-117.25381,Entire home/apt,325.0,2.0,48.0,2019-06-04,15.0,,
14555746,Quiet beach house/roof top spa and steps to beach,92109,32.78405,-117.25271,Entire home/apt,325.0,2.0,88.0,2019-07-28,5.0,,
17981033,*NEW WATERFRONT LISTING* Quiet Townhouse w/ AC- Ground Floor Patio,92109,32.76226,-117.24946,Entire home/apt,650.0,1.0,2.0,2018-03-24,168.0,,
20902482,Village Life,92037,32.84236,-117.26913,Entire home/apt,650.0,1.0,32.0,2019-07-15,53.0,,
19529678,Magnolia  Deluxe 2br 2ba,92109,32.76182,-117.25015,Entire home/apt,215.0,3.0,6.0,2019-06-08,19.0,,
36344636,Brand new listing! La Jolla Retreat-Quiet & peaceful with views and a swimming pool!,92037,32.82112,-117.25511,Entire home/apt,645.0,1.0,0.0,,86.0,,
28394616,NEW LISTING! 2018 Brand New Luxury Beach Home Just Steps to Mission Bay,92109,32.78578,-117.25275,Entire home/apt,625.0,1.0,6.0,2019-03-16,168.0,,
20606121,"10 Steps to the Beach!! 3 bdr, 2 bath  Ocean Gem !",92109,32.79208,-117.24409,Entire home/apt,89.0,7.0,14.0,2019-07-29,5.0,,
21201937,"Hemingway House, Hilltop Heaven with Pool",92120,32.8079,-117.05143,Entire home/apt,205.0,3.0,22.0,2019-07-18,147.0,,
31416675,"20% OFF SEP - Gorgeous Home w/ Casita, Hot Tub + Steps to Beach!",92037,32.83143,-117.27849,Entire home/apt,606.0,1.0,0.0,,403.0,,
33348082,Hilltop Heaven. Sleeps 8. Bay views. Pool table.,92109,32.80964,-117.22881,Entire home/apt,303.0,2.0,19.0,2019-08-11,1.0,,
990185,4 bed/2 ba Family Retreat in SD,92126,32.91785,-117.14942,Entire home/apt,151.0,4.0,13.0,2019-07-31,1.0,,
11535500,San Diego Vista,92109,32.81264,-117.25184,Entire home/apt,300.0,2.0,24.0,2019-08-01,3.0,,
19965400,Cute and Comfy 3 Bed -2.5 Ba,91914,32.65901,-116.97332,Entire home/apt,300.0,2.0,3.0,2019-06-11,1.0,,
21357120,Contemporary South Park Spanish Flat,92102,32.72159,-117.12967,Entire home/apt,150.0,4.0,37.0,2019-08-04,1.0,,
21526200,Quiet beach pad with rooftop spa & steps to beach,92109,32.78398,-117.25308,Entire home/apt,300.0,2.0,23.0,2019-07-31,5.0,,
23594306,Resort Style Home | 4 bed 3 bath,92127,33.01251,-117.12701,Entire home/apt,150.0,4.0,4.0,2018-08-04,2.0,,
27803399,Spacious home with incredible backyard views,92119,32.8109,-117.04928,Entire home/apt,300.0,2.0,100.0,2019-08-13,1.0,,
32497274,Classic beach house (3/1) one block from the beach,92107,32.74928,-117.25024,Entire home/apt,200.0,3.0,21.0,2019-08-11,3.0,,
33233372,Luxury Retreat near Gaslamp with Amazing Bay Views,92101,32.70949,-117.15201,Entire home/apt,300.0,2.0,21.0,2019-08-15,9.0,,
34513677,OB Beach Home- Sleeps 8 & 2 blocks from the beach!,92107,32.75051,-117.24818,Entire home/apt,300.0,2.0,12.0,2019-08-05,4.0,,
35944214,La Jolla Lookout is perched above a private canyon overlooking the Pacific Ocean,92037,32.87364,-117.24736,Entire home/apt,600.0,1.0,0.0,,53.0,,
36946100,"Central San Diego Clean 3/2 Cal King, Pool, Pkg",92120,32.79382,-117.09618,Entire home/apt,200.0,3.0,0.0,,1.0,,
26061828,"20% OFF SEP - Gorgeous Home w/ Deck, Ocean Views & Walk to Beach",92037,32.80997,-117.26832,Entire home/apt,599.0,1.0,2.0,2019-07-29,403.0,,
1022379,Quiet Tropical Oasis Close to All,92106,32.73448,-117.22914,Entire home/apt,299.0,2.0,93.0,2019-07-29,3.0,,
36112496,AIRY Mid-Century Craftsman in North Park,92104,32.73719,-117.12952,Entire home/apt,299.0,2.0,2.0,2019-08-11,11.0,,
16984159,3 Bedroom Greenhouse on the Park/Near Zoo,92102,32.71884,-117.13491,Entire home/apt,199.0,3.0,99.0,2019-08-09,1.0,,
21668549,Spacious San Diego Remodeled Home  4bd/3  bath,92139,32.68781,-117.03262,Entire home/apt,199.0,3.0,75.0,2019-08-11,2.0,,
22195852,San Diego Surf Lodge #2 -1/2 Block to the Pacific!,92107,32.74481,-117.25406,Entire home/apt,199.0,3.0,83.0,2019-08-07,18.0,,
24409487,Stand Alone Bay Park Home Steps to USD!,92110,32.76934,-117.18732,Entire home/apt,199.0,3.0,22.0,2019-07-30,47.0,,
14715478,"BEST LOCATION, BEST PRICE in Fashion Valley  3 bedrooms FD1",92108,32.76953,-117.16636,Entire home/apt,298.0,2.0,6.0,2018-06-12,9.0,,
14570023,Central South Mission w/ AC *2 King Beds with Ocean Views* Private Patio w/ BBQ!,92109,32.76586,-117.25158,Entire home/apt,595.0,1.0,5.0,2019-03-22,168.0,,
14858327,NEW UPGRADES | CENTRAL AC | Cape Cod Family Beach Home!,92109,32.77567,-117.25171,Entire home/apt,595.0,1.0,5.0,2018-05-06,168.0,,
14858369,"MODERN Family Beach Home w/ AC, Rooftop Deck + Private Patio, BBQ!",92109,32.78691,-117.2542,Entire home/apt,595.0,1.0,17.0,2019-01-21,168.0,,
16948576,"UPGRADED Townhouse w/ Rooftop Deck, Garage Parking, 1 House from Beach",92109,32.76194,-117.25001,Entire home/apt,595.0,1.0,18.0,2019-03-16,168.0,,
24517976,"LUXURY | AC | Upgraded Family Beach Home, Private Ground Floor Patio, BBQ!",92109,32.782,-117.25268,Entire home/apt,595.0,1.0,8.0,2019-06-28,168.0,,
24944541,"BAYFRONT, SUNRISE SANCTUARY! 2018 Remodel w/ AC, Garage Parking, Grill!",92109,32.76336,-117.2505,Entire home/apt,595.0,1.0,2.0,2019-04-10,168.0,,
25517109,"LUXURY AT THE BEACH! Private Single Family Beach Home, Garage, Ocean View Deck!",92109,32.78429,-117.25362,Entire home/apt,595.0,1.0,14.0,2019-05-19,168.0,,
36476290,NEW LISTING! Spacious Home • Walk to Shops & Restaurants • Ground Floor Patio,92109,32.78417,-117.25346,Entire home/apt,595.0,1.0,1.0,2019-07-18,168.0,,
23714298,Moonraker Manor™ with Rooftop Deck and Spa in Ocean Beach,92107,32.74558,-117.24328,Entire home/apt,297.0,2.0,37.0,2019-08-12,1.0,,
7413182,"Gathering space, ocean view aug 24-27 spec $295",92117,32.80389,-117.19354,Entire home/apt,295.0,2.0,88.0,2019-07-22,1.0,,
10061276,Sail Bay Pacific Beach San Diego,92109,32.79519,-117.24187,Entire home/apt,295.0,2.0,82.0,2019-07-28,1.0,,
34348107,Mid-Century Modern house  - centrally located,92117,32.82887,-117.20645,Entire home/apt,295.0,2.0,9.0,2019-08-11,1.0,,
13375056,"BeachSide,2ParkingSpots,2Bd/2Bth,Wifi,PrivateDeck",92109,32.76404,-117.25103,Entire home/apt,195.0,3.0,32.0,2019-08-10,4.0,,
19848940,Beach View in South Mission Beach w/Garage Parking,92109,32.76616,-117.25091,Entire home/apt,195.0,3.0,17.0,2019-06-06,1.0,,
20236316,Poolside Perfect near San Diego's Attractions,92104,32.74597,-117.1419,Entire home/apt,290.0,2.0,26.0,2019-08-04,7.0,,
20523890,Modern home Sierra Messa,92123,32.78322,-117.1575,Entire home/apt,290.0,2.0,7.0,2018-01-01,1.0,,
29980961,"Peaceful, Private Home with pool",91913,32.65458,-116.98909,Entire home/apt,145.0,4.0,1.0,2018-11-14,1.0,,
34229132,Best location in PB ! 3 BR/2.5BA beach house,92109,32.79282,-117.25451,Entire home/apt,289.0,2.0,3.0,2019-06-20,5.0,,
18426407,Charming Hillcrest/Mission Hills 3 BR + House,92103,32.747,-117.1666,Entire home/apt,190.0,3.0,142.0,2019-08-06,1.0,,
24353294,NEW LISTING! Family Dream Home at Mission Bay!,92109,32.79473,-117.23159,Entire home/apt,285.0,2.0,20.0,2019-08-03,1.0,,
23061291,Private 500sf Ocean View Deck☆AC☆2 Houses to Beach,92109,32.76607,-117.25303,Entire home/apt,189.0,3.0,10.0,2019-08-06,69.0,,
30319949,NEW LISTING! House with private hot tub & Ping-Pong - 1.5 miles to the beach!,92106,32.74524,-117.21784,Entire home/apt,282.0,2.0,13.0,2019-07-21,240.0,,
17975412,"Villa w/ Ocean Views, Sprawling Yard & Steps to Beach",92037,32.8346,-117.2797,Entire home/apt,563.0,1.0,5.0,2019-07-27,403.0,,
9017634,Family Getaway in a Roomy and Relaxing House with Bay Views,92109,32.78309,-117.23526,Entire home/apt,280.0,2.0,62.0,2019-06-26,2.0,,
31990360,"4br BohoModern w/ac ⫷20min Beach, DT, Zoo & Shamu",92123,32.79688,-117.13402,Entire home/apt,280.0,2.0,9.0,2019-06-30,4.0,,
23757445,Mission Beach Paradise,92109,32.76802,-117.25053,Entire home/apt,279.0,2.0,51.0,2019-07-30,1.0,,
26063259,"Hays Mission Valley Condo.San Diego,Ca 92108.",92108,32.78647,-117.10787,Entire home/apt,185.0,3.0,25.0,2019-08-10,3.0,,
8037146,Beach bungalow with rooftop hottub and daybed,92109,32.80797,-117.25326,Entire home/apt,275.0,2.0,4.0,2018-07-15,1.0,,
10060580,Mission Beach Condo w/AC- Ground Floor Devon Ct II,92109,32.76745,-117.25036,Entire home/apt,275.0,2.0,119.0,2019-08-11,4.0,,
17735314,"*UPGRADED* Beach House- Ground Floor Patio, Garage Parking, BBQ, Large MASTER BR",92109,32.76858,-117.25049,Entire home/apt,550.0,1.0,11.0,2019-05-14,168.0,,
19893710,San Diego Living Point Loma Style (Beach and Bay),92106,32.7178,-117.24052,Entire home/apt,275.0,2.0,50.0,2019-08-04,1.0,,
25213617,"LUXURY RENOVATION | AC | 2 PARKING: Immaculate Family Beach Condo, 2nd Floor!",92109,32.76279,-117.2516,Entire home/apt,550.0,1.0,4.0,2018-08-27,168.0,,
26066769,"Beautiful PB Townhome,  Short Walk to the Beach!",92109,32.80893,-117.25421,Entire home/apt,275.0,2.0,37.0,2019-08-11,1.0,,
26783087,"2018 REMODEL! Family Beach Home w/ 3rd Flr Sun Deck, Garage, BBQ!",92109,32.78379,-117.25213,Entire home/apt,550.0,1.0,1.0,2018-08-24,168.0,,
34951734,"Convenient, Clean, & Modern Near Beach and Stores",92111,32.81448,-117.18904,Entire home/apt,275.0,2.0,7.0,2019-07-31,2.0,,
36703948,Spectacular home,92130,32.92087,-117.21179,Entire home/apt,550.0,1.0,0.0,,1.0,,
5134312,"""Pacific Beach""Perfect Family House",92109,32.7982,-117.25532,Entire home/apt,273.0,2.0,147.0,2019-08-07,1.0,,
18326800,Mission Beach Condo w/AC Roof Top Patio Devon Ct I,92109,32.76522,-117.25176,Entire home/apt,273.0,2.0,54.0,2019-08-12,4.0,,
14858316,"OCEAN VIEW- Steps to Sand, Air Conditioned, Roof Deck, Bikes, Private Home!",92109,32.75998,-117.25152,Entire home/apt,545.0,1.0,25.0,2019-01-24,168.0,,
3645538,Mission Hills Gem Vacation House,92110,32.7441,-117.18408,Entire home/apt,269.0,2.0,186.0,2019-08-02,20.0,,
21912809,3 Bed 1 Bath Cottage w/ Yard 2 blocks to Beach,92109,32.80663,-117.25809,Entire home/apt,179.0,3.0,51.0,2019-08-09,3.0,,
6066246,1/2 OFF! Aug Beach Famous  WindanSea house,92037,32.83129,-117.27465,Entire home/apt,266.0,2.0,45.0,2019-07-24,10.0,,
14858325,"PROFESSIONALLY Remodeled Private Beach Home w/ 3rd Flr Deck, Ground Floor Patio!",92109,32.78525,-117.25316,Entire home/apt,525.0,1.0,13.0,2019-07-31,168.0,,
18793424,Canyon Views! 3BR/2BA Near Best Beaches & SeaWorld,92117,32.82278,-117.2001,Entire home/apt,175.0,3.0,96.0,2019-08-05,2.0,,
25422018,[NEAR SDSU] Open Mid Century Gem,92120,32.77976,-117.059,Entire home/apt,175.0,3.0,2.0,2018-07-28,1.0,,
5835448,Serene Beach & Bay House! Garage/WiFi/Large Patio!,92109,32.7613,-117.25096,Entire home/apt,260.0,2.0,96.0,2019-07-13,4.0,,
14858333,"NEW LISTING- High-End Custom Remodeled, Spacious Beach Home- 2 Parking!",92109,32.76659,-117.25129,Entire home/apt,520.0,1.0,36.0,2019-08-03,168.0,,
21387481,Sunset Cliffs/Ocean Beach Home with Ocean Views,92107,32.73076,-117.25015,Entire home/apt,258.0,2.0,62.0,2019-08-15,1.0,,
32529554,"Premium luxury, comfy apt Downtown San Diego",92101,32.71104,-117.15822,Entire home/apt,257.0,2.0,0.0,,8.0,,
37559338,"25% OFF AUG+SEP - Stunning Remodeled Victorian Estate, Wrap Around Porch with Views!",92103,32.73666,-117.17067,Entire home/apt,510.0,1.0,0.0,,403.0,,
26231238,Quiet Mission Hills Home w Outdoor Patio & Firepit,92103,32.74649,-117.17047,Entire home/apt,169.0,3.0,70.0,2019-08-11,3.0,,
26564120,Bright & Clean 3Br-3Ba Hillcrest Home with a View!,92103,32.75172,-117.14638,Entire home/apt,169.0,3.0,68.0,2019-08-15,3.0,,
21514537,"25% OFF SEP- Stunning Oceanfront Condo, Surf & Sunset Views, Steps to Sand",92107,32.74859,-117.25302,Entire home/apt,506.0,1.0,4.0,2019-06-27,403.0,,
21514539,"20% OFF SEP - Beachfront w/ Spectacular Views, Walk to All",92107,32.74998,-117.25162,Entire home/apt,506.0,1.0,5.0,2018-08-12,403.0,,
23118427,"20% OFF SEP - Modern Beachfront Condo, Views, Steps to Shops + More",92107,32.75011,-117.25083,Entire home/apt,506.0,1.0,4.0,2019-04-12,403.0,,
14151228,Lovely House + Big Backyard (UCSD/La Jolla area),92122,32.85773,-117.2074,Entire home/apt,168.0,3.0,38.0,2019-08-15,1.0,,
35153354,20% OFF SEP- Steps to the Beach! Lower Unit with Outdoor Patio,92109,32.78148,-117.25361,Entire home/apt,504.0,1.0,0.0,,403.0,,
12796736,"Beautiful spacious 4BR/2.5Bath home, renovated",92120,32.79829,-117.06569,Entire home/apt,250.0,2.0,5.0,2019-07-06,2.0,,
14858338,"UPGRADED OCEAN VIEWS- Family Beach House, Garage Parking!",92109,32.76686,-117.25081,Entire home/apt,500.0,1.0,18.0,2019-07-31,168.0,,
15549614,"Beach duplex w/private courtyard, close to the sand & surf!",92109,32.76819,-117.25228,Entire home/apt,250.0,2.0,6.0,2019-03-11,143.0,,
24246842,Baypark Gem,92110,32.77585,-117.19457,Entire home/apt,250.0,2.0,55.0,2019-07-28,1.0,,
30373869,Chic 3BR/2BA home centrally located in San Diego,92104,32.72486,-117.11806,Entire home/apt,250.0,2.0,38.0,2019-08-08,1.0,,
32362963,Beautiful home located in the heart of La Jolla,92037,32.84546,-117.2686,Entire home/apt,250.0,2.0,15.0,2019-08-04,4.0,,
35236242,3BR Home w/ Skyline Views & Private Parking,92102,32.71824,-117.14647,Entire home/apt,250.0,2.0,16.0,2019-08-12,1.0,,
9792509,Pacific Palms - Ocean Front Walk in Mission Beach with view balcony and beach level patio.,92109,32.76016,-117.25204,Entire home/apt,499.0,1.0,25.0,2019-04-07,86.0,,
17190710,Hip Mid-Century Modern With Pool & Game Room,92106,32.72747,-117.23585,Entire home/apt,499.0,1.0,108.0,2019-08-05,18.0,,
17975914,"Seaside Beauty at Windansea Beach w/ Great Patio, Walk to Ocean & Shops",92037,32.82974,-117.27976,Entire home/apt,499.0,1.0,4.0,2019-05-19,403.0,,
21514542,"25% OFF SEP - Oceanfront Condo, Water Views, Steps to Beach + More",92107,32.75063,-117.2522,Entire home/apt,499.0,1.0,7.0,2019-06-29,403.0,,
26257670,OB Surf Shack,92107,32.75256,-117.24875,Entire home/apt,499.0,1.0,11.0,2019-08-06,53.0,,
29825111,Ocean Blue Abode-Steps to Sand w/Kayak,92109,32.77433,-117.2509,Entire home/apt,499.0,1.0,15.0,2019-06-12,1.0,,
36676527,PB Sail Bay 2BR/2BA + Parking steps from water,92109,32.79165,-117.2455,Entire home/apt,499.0,1.0,2.0,2019-07-28,24.0,,
33971032,San Diego Skyline View,92101,32.70966,-117.15226,Entire home/apt,249.0,2.0,8.0,2019-08-07,6.0,,
35671109,Stay in San Diego's Unique Geodesic Dome Home!,92114,32.71852,-117.06722,Entire home/apt,166.0,3.0,6.0,2019-08-04,2.0,,
37047451,Rustic Modern Craftsman with A/C and Parking!,92104,32.75739,-117.14097,Entire home/apt,249.0,2.0,0.0,,1.0,,
22165302,"NEW RENTAL | Quiet Family Beach Home w/ Central AC, Garage Parking, Ocean View!",92109,32.76246,-117.25272,Entire home/apt,495.0,1.0,9.0,2019-05-27,168.0,,
28313144,"Upgraded 2018- Private Family Beach Home + 2-Car Garage, BBQ, AC!",92109,32.79969,-117.25109,Entire home/apt,495.0,1.0,5.0,2019-04-14,168.0,,
36139775,**NEW LISTING!** S. Mission 2nd Floor Condo • Single Level • All New Furnishings,92109,32.76167,-117.25089,Entire home/apt,495.0,1.0,0.0,,168.0,,
19663189,"Home of Grace, Central SD",92111,32.80808,-117.19067,Entire home/apt,245.0,2.0,32.0,2019-08-10,4.0,,
29211679,706 Yarmouth Court,92109,32.78832,-117.25479,Entire home/apt,486.0,1.0,2.0,2019-05-26,25.0,,
14372805,"High-End Beach Townhouse in Quiet Community- Central AC, Garage!",92109,32.80696,-117.2564,Entire home/apt,485.0,1.0,17.0,2019-05-12,168.0,,
14858321,"Private Beach Home w/ Jacuzzi, BBQ, Enclosed Front Patio!",92109,32.8021,-117.25069,Entire home/apt,485.0,1.0,27.0,2019-07-22,168.0,,
33413506,U3 Spacious Downtown 2bedroom1bath with parking,92101,32.71182,-117.16148,Entire home/apt,241.0,2.0,1.0,2019-04-05,2.0,,
21022096,Hilltop Cottage - Incredible views of San Diego!,92114,32.71676,-117.06294,Entire home/apt,160.0,3.0,100.0,2019-08-02,1.0,,
24450286,"20% OFF SEP - Ocean View Home w/ Outdoor Living, Hot Tub, Firepit + Yard",92037,32.81198,-117.25846,Entire home/apt,479.0,1.0,6.0,2019-06-24,403.0,,
10441277,SPACIOUS MISSION BEACH HOME 4BR/2BA,92109,32.76673,-117.25167,Entire home/apt,159.0,3.0,35.0,2019-08-04,16.0,,
21514531,"20% OFF SEP - Beachfront Modern Condo, Steps to Shops, Ocean+Pier",92107,32.74877,-117.25214,Entire home/apt,477.0,1.0,3.0,2019-05-19,403.0,,
18546845,"Charming La Jolla Shores Home, Steps to Beach, Shops & More",92037,32.856,-117.25436,Entire home/apt,475.0,1.0,7.0,2019-05-05,403.0,,
4639208,Historical Bankers Hill canyon penthouse,92103,32.73613,-117.16369,Entire home/apt,235.0,2.0,23.0,2019-08-10,1.0,,
21968989,Beautiful Design - Beach Home Close to Everything,92107,32.74385,-117.25195,Entire home/apt,235.0,2.0,71.0,2019-08-13,20.0,,
25977827,Newly Remodeled Craftsman Home in North Park!,92104,32.74019,-117.13174,Entire home/apt,232.0,2.0,37.0,2019-08-13,1.0,,
23599508,Modern&Cozy Downtown Town House with FREE PARKING,92101,32.71099,-117.1572,Entire home/apt,231.0,2.0,56.0,2019-08-03,3.0,,
18548585,Industrial 2 BR Loft in the Heart of Downtown!,92101,32.71124,-117.15649,Entire home/apt,230.0,2.0,91.0,2019-07-17,24.0,,
2084040,The perfect San Diego house,92107,32.73598,-117.23914,Entire home/apt,229.0,2.0,8.0,2015-07-13,2.0,,
16972797,"Bette's Beach House walk to beach, restaurants & shops.",92037,32.83175,-117.27459,Entire home/apt,458.0,1.0,17.0,2019-07-23,53.0,,
17879508,"OB Loungin 1 - Modern, dog-friendly duplex, steps from the beach and bike path!",92107,32.75356,-117.24946,Entire home/apt,458.0,1.0,40.0,2019-07-19,53.0,,
23270977,The Red Door Residence - Close to Gaslamp/Petco,92102,32.71042,-117.1312,Entire home/apt,229.0,2.0,73.0,2019-08-11,2.0,,
34180063,Tourmaline Tower - walk to beach and enjoy great ocean views,92109,32.80758,-117.25884,Entire home/apt,458.0,1.0,3.0,2019-07-02,53.0,,
34568788,Seaclusion: 3BB-2BA ocean view vacation rental perched high above the Pacific,92037,32.8152,-117.25907,Entire home/apt,458.0,1.0,11.0,2019-08-13,53.0,,
1316496,Big 3BD 2 blks to Beach Ocean View,92109,32.80672,-117.25606,Entire home/apt,225.0,2.0,168.0,2019-08-06,12.0,,
6325180,"Large 3BD, View, 2 blks to Beach",92109,32.80653,-117.25603,Entire home/apt,225.0,2.0,112.0,2019-08-02,12.0,,
12811529,4bd  family friendly House Del Mar + Guest House,92014,32.94986,-117.24926,Entire home/apt,225.0,2.0,6.0,2019-07-17,12.0,,
13749897,Ocean Views just a few blocks from the beach!,92037,32.81968,-117.26744,Entire home/apt,450.0,1.0,0.0,,1.0,,
14372822,"SINGLE FAMILY BEACH HOME- Centrally located, walking distance to all!",92109,32.78495,-117.25399,Entire home/apt,450.0,1.0,19.0,2019-05-14,168.0,,
14858347,"Upgraded *FAMILY* Beach Home w/ AC, Private Garage + Sun Deck!",92109,32.76202,-117.25131,Entire home/apt,450.0,1.0,9.0,2018-10-15,168.0,,
14860017,Big modern unit in Pacific Beach - by the bay,92109,32.7975,-117.23613,Entire home/apt,150.0,3.0,3.0,2018-01-02,1.0,,
15481381,"Updated Family Beach Home, S. Mission Beach, Ground Floor Patio!",92109,32.76188,-117.25117,Entire home/apt,450.0,1.0,16.0,2019-04-10,168.0,,
15481385,Family Friendly Beach Home w/ BBQ & Ground Floor Patio!,92109,32.78366,-117.25241,Entire home/apt,450.0,1.0,6.0,2018-11-13,168.0,,
21243725,"| SUNNY | Family Beach Home w/ Garage Parking, BBQ, Sunny side of the court",92109,32.76163,-117.2509,Entire home/apt,450.0,1.0,1.0,2019-01-18,168.0,,
23826510,**Family Beach Home w/ Central AC + Garage + Beach Toys + Bikes!,92109,32.79973,-117.24942,Entire home/apt,450.0,1.0,2.0,2018-09-17,168.0,,
29436201,"Hip, Loft-like Home overlooking SD Downtown",92110,32.74432,-117.18421,Entire home/apt,150.0,3.0,9.0,2019-07-14,14.0,,
30696375,"Brand New Home, Upgraded, Modern and Comfortable",92071,32.84959,-117.01491,Entire home/apt,150.0,3.0,1.0,2019-05-06,4.0,,
34809502,Bird Rock Beach House,92037,32.81265,-117.26219,Entire home/apt,450.0,1.0,4.0,2019-07-07,9.0,,
35578022,Ocean Beach Beautiful Bungalow!,92107,32.74071,-117.23251,Entire home/apt,225.0,2.0,12.0,2019-08-17,8.0,,
35617061,Classic Downtown Charmer!,92102,32.71161,-117.14643,Entire home/apt,225.0,2.0,8.0,2019-08-10,6.0,,
9606567,Stunning Roof Deck - Steps to Beach,92107,32.74866,-117.25163,Entire home/apt,149.0,3.0,74.0,2019-06-26,2.0,,
14372804,"LA JOLLA | REMODELED | Quiet Family Beach Home, BBQ, Private Yard!",92037,32.82714,-117.27525,Entire home/apt,445.0,1.0,41.0,2019-04-01,168.0,,
126344,3Br House 2 Blocks to Beach Pets Ok,92109,32.80572,-117.25936,Entire home/apt,221.0,2.0,137.0,2019-07-20,2.0,,
7635617,South Mission Beach Great Location and Spacious,92109,32.76655,-117.25024,Entire home/apt,220.0,2.0,4.0,2019-08-12,2.0,,
21030318,The Dewey House - Minutes to Downtown & Coronado!,92113,32.70315,-117.13837,Entire home/apt,220.0,2.0,116.0,2019-08-03,1.0,,
4011715,PB Beachhouse Steps 2 Sand 3/3 gated has A/C,92109,32.79258,-117.25461,Entire home/apt,219.0,2.0,251.0,2019-07-31,8.0,,
6750758,Architectural Gem La Jolla Oceanview surf and golf,92037,32.87364,-117.24344,Entire home/apt,219.0,2.0,160.0,2019-08-14,2.0,,
21026622,☆ Swanky 2 Story Condo Minutes To Gaslamp/C Cnter☆,92101,32.71065,-117.15814,Entire home/apt,219.0,2.0,81.0,2019-08-11,12.0,,
34157853,Two Modern Apartments as ONE!,92102,32.71723,-117.12227,Entire home/apt,216.0,2.0,0.0,,3.0,,
22815192,"At Beach Rustic resort, Steps to Sand, sleeps 8",92109,32.8029,-117.25693,Entire home/apt,214.0,2.0,51.0,2019-08-12,188.0,,
19121765,"Walk to Convention,Live in Gaslamp spacious home",92101,32.71293,-117.16044,Entire home/apt,213.0,2.0,43.0,2019-07-14,3.0,,
35676030,AMAZING LA JOLLA BEACH HOUSE,92037,32.86021,-117.25424,Entire home/apt,424.0,1.0,10.0,2019-08-11,4.0,,
16567975,"Nantucket Style Beach Home w/ Private Ground Floor Deck, BBQ, Fireplace!",92109,32.78284,-117.25069,Entire home/apt,420.0,1.0,28.0,2019-06-19,168.0,,
36738106,Bright & Spacious Family Friendly Condo,92105,32.75102,-117.07832,Entire home/apt,140.0,3.0,0.0,,0.0,,
16972824,Tree Top Casita:  Sweeping Ocean Views and close to shopping and restaurants,92037,32.84507,-117.26558,Entire home/apt,416.0,1.0,5.0,2019-06-25,53.0,,
21945770,Entire Modern House 100 Steps to the Beach,92107,32.74363,-117.25253,Entire home/apt,208.0,2.0,84.0,2019-08-15,20.0,,
29287530,"Central SD Home With Views, Backyard Paradise",92111,32.77227,-117.16281,Entire home/apt,205.0,2.0,32.0,2019-08-11,1.0,,
11606622,735 San Fernando Place B,92109,32.76845,-117.25048,Entire home/apt,405.0,1.0,14.0,2019-07-06,25.0,,
29211703,735 San Fernando Place A,92109,32.76782,-117.25121,Entire home/apt,405.0,1.0,0.0,,25.0,,
25226835,Relaxing Sunny Diego Style,92126,32.90667,-117.14923,Entire home/apt,202.0,2.0,27.0,2019-08-16,1.0,,
17587905,Carib Crib - Guest Suite w/ Private Bath/Kitchen,92117,32.82996,-117.19477,Private room,200.0,2.0,26.0,2019-07-29,0.0,,
22109602,"Heart of Gaslamp, Downtown, Charming w/parking 1/b",92101,32.71105,-117.16012,Entire home/apt,400.0,1.0,5.0,2018-01-10,1.0,,
23549566,Gwynn's DT URBN JUNGL Retreat Near Everything,92101,32.70993,-117.1556,Entire home/apt,400.0,1.0,29.0,2019-07-26,1.0,,
23750195,Vintage & Hip Centrally-Located in Downtown SD,92110,32.74446,-117.18403,Entire home/apt,200.0,2.0,20.0,2019-08-04,14.0,,
25233743,Modern Mission Valley Double Unit,92110,32.76546,-117.18855,Entire home/apt,200.0,2.0,5.0,2019-01-27,0.0,,
32769908,#3  2Bedroom Apt by The San Diego Convention Ctr.,92101,32.71043,-117.16213,Entire home/apt,200.0,2.0,1.0,2019-05-07,5.0,,
33738960,"Luxury, Spacious Home with AMAZING views of SD!!!",92120,32.78644,-117.06493,Entire home/apt,200.0,2.0,3.0,2019-08-05,1.0,,
25840475,Downtown San Diego Executive 3 Bedroom Apartment,92101,32.70928,-117.15058,Entire home/apt,399.0,1.0,65.0,2019-08-16,73.0,,
31121448,HUGE PENTHOUSE best view of SD w/PRIVATE Jacuzzi,92101,32.70897,-117.15111,Entire home/apt,399.0,1.0,37.0,2019-08-02,2.0,,
5143984,"Family Friendly 4/2, AC, Yard, Toys",92117,32.79727,-117.20564,Entire home/apt,199.0,2.0,138.0,2019-07-22,6.0,,
18859401,Restaurant Row Cottage,92103,32.74321,-117.17929,Entire home/apt,199.0,2.0,92.0,2019-08-03,20.0,,
19432055,Cozy 3 BR Home in San Diego’s Mt Neighborhood.,92111,32.81487,-117.17708,Entire home/apt,199.0,2.0,0.0,,1.0,,
22153049,East Village San Diego 1,92101,32.70954,-117.15482,Entire home/apt,199.0,2.0,77.0,2019-08-07,6.0,,
30015491,South San Diego Private Home!,91911,32.60405,-117.07396,Entire home/apt,199.0,2.0,17.0,2019-08-14,1.0,,
