listing_id,name,host_id,neighbourhood,zip_code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,data_year
13101015,Windansea 2/Bd Bungalow in beach block,30286455,La Jolla,92037,32.83008,-117.27687,Entire home/apt,575.0,2,17.0,2019-08-09,,,2024
19490490,Entire Home - Great for Comi-Con in South Park,27193907,South Park,92104,32.72828,-117.13117,Entire home/apt,380.0,3,1.0,2017-07-23,,,2024
22435087,Fun & Relaxing Townhome just steps from the beach!,69222803,Del Mar Heights,92014,32.93617,-117.25738,Entire home/apt,190.0,6,2.0,2018-10-26,,,2024
9369251,Betty`s Beach House w/ Fenced Yard,37353287,Pacific Beach,92109,32.79862,-117.249,Entire home/apt,283.0,4,10.0,2019-05-27,,,2024
34152294,NEW! Lavish San Diego House w/ Yard & Bay Views!,126644161,Roseville/Fleet Ridge,92106,32.73628,-117.22139,Entire home/apt,565.0,2,0.0,,,,2024
2223857,Bayfront Beauty W-16,9624153,Mission Beach,92109,32.78491,-117.25183,Entire home/apt,375.0,3,12.0,2019-07-09,,,2024
7697597,Beautiful home/best location in SD! 1/2 blk beach,40429874,Pacific Beach,92109,32.79514,-117.25206,Entire home/apt,375.0,3,90.0,2019-08-03,,,2024
9823933,Fantastic Oceanfront on Boardwalk Mission Beach,46973215,Mission Beach,92109,32.76687,-117.25262,Entire home/apt,375.0,3,16.0,2018-12-18,,,2024
14423829,Modern Loft with shared pool. Close to beach.,68898393,Pacific Beach,92109,32.80465,-117.25142,Entire home/apt,375.0,3,4.0,2018-09-03,,,2024
17013952,"Mermaid's Penthouse, COZY 2 Bedroom OCEAN FRONT",64443919,Mission Beach,92109,32.78972,-117.25498,Entire home/apt,375.0,3,11.0,2019-07-30,,,2024
19295540,Rooftop hot tub Paradise,27102098,Pacific Beach,92109,32.79301,-117.24088,Entire home/apt,375.0,3,7.0,2017-08-20,,,2024
21023531,Starfish Cove on Island Crt,8735628,Mission Beach,92109,32.77184,-117.2504,Entire home/apt,375.0,3,2.0,2019-08-03,,,2024
22479052,Oceanfront at Windansea Surfbreak,164739817,La Jolla,92037,32.82975,-117.27963,Entire home/apt,375.0,3,11.0,2019-06-29,,,2024
34538269,Stylish house with beautiful garden.,20540183,Pacific Beach,92109,32.7982,-117.23214,Entire home/apt,375.0,3,3.0,2019-08-04,,,2024
35468931,"Cacú departamento Centico,Comodo,moderno,Familiar.",195206843,,91910,32.63899,-117.08299,Entire home/apt,160.0,7,0.0,,,,2024
9370244,Pete`s Mission Beach Condo w/ Bikes,37353287,Mission Beach,92109,32.78128,-117.25314,Entire home/apt,278.0,4,19.0,2019-07-31,,,2024
2418835,Lovely Bayfront Beauty S-8,9624153,Mission Beach,92109,32.78474,-117.25242,Entire home/apt,370.0,3,3.0,2018-05-28,,,2024
19824626,"Rooftop Pool and Jacuzzi, Stunning Luxury Property, Endless Sunset Views!",122055416,La Jolla,92037,32.83754,-117.27845,Entire home/apt,1105.0,1,1.0,2019-03-18,,,2024
2254403,Bay Side South Mission Beach,11510170,Mission Beach,92109,32.76093,-117.25048,Entire home/apt,275.0,4,6.0,2017-03-04,,,2024
2528690,Beautiful and Unique Canyon Home,12949014,Talmadge,92115,32.76506,-117.09255,Entire home/apt,275.0,4,23.0,2019-06-07,,,2024
10366483,CHARMING TOWNHOUSE BY THE BEACH,53355078,Pacific Beach,92109,32.80872,-117.2582,Entire home/apt,275.0,4,11.0,2019-07-21,,,2024
12156071,Beautiful 1917 Craftsman in Hillcrest/Bankers Hill,65276474,Park West,92103,32.73947,-117.16501,Entire home/apt,275.0,4,7.0,2019-06-14,,,2024
13658210,Perfection! Steps to the Sand w/ Air Conditioning!,8959661,Mission Beach,92109,32.78355,-117.25263,Entire home/apt,275.0,4,37.0,2019-06-10,,,2024
13713203,Gorgeous Cottage w/ Air Conditioning & Parking!,8959661,Mission Beach,92109,32.78827,-117.25271,Entire home/apt,275.0,4,41.0,2019-07-13,,,2024
19946510,University Heights Dream House on the Canyon,35900372,University Heights,92116,32.76345,-117.13926,Entire home/apt,550.0,2,0.0,,,,2024
32269829,Beachside Retreat w/ Private Rooftop Deck w/ Views,8336938,Mission Beach,92109,32.78778,-117.2528,Entire home/apt,550.0,2,1.0,2019-06-30,,,2024
18212705,"804 Dover Court Three Bedroom, Three Bathroom",2772383,Mission Beach,92109,32.76726,-117.25002,Entire home/apt,366.0,3,1.0,2019-05-27,,,2024
31759250,3680 Bayside Walk 2 Bed 2 Bath Bay Front Condo,2772383,Mission Beach,92109,32.78299,-117.25085,Entire home/apt,366.0,3,0.0,,,,2024
591575,Luxury Condo with Ocean Views,2919820,La Jolla,92037,32.82935,-117.27878,Entire home/apt,365.0,3,47.0,2019-07-27,,,2024
26839808,Bayside Townhouse with a view!,146490189,Mission Beach,92109,32.77243,-117.24944,Entire home/apt,540.0,2,18.0,2019-07-27,,,2024
11125965,Modern View Spa Mission Bay,2043762,Bay Park,92117,32.79417,-117.20045,Entire home/apt,359.0,3,17.0,2019-07-22,,,2024
980392,Luxurious Oceanfront Corner 2 BR 801,8184593,Pacific Beach,92109,32.80034,-117.25885,Entire home/apt,358.0,3,4.0,2019-08-04,,,2024
34334799,Luv Oceanwaves Oceanview Oceanside 1 House to Sand,158739119,Mission Beach,92109,32.78029,-117.25235,Entire home/apt,537.0,2,5.0,2019-07-15,,,2024
18809438,"Sand, Sun, & Fun - Beach Cottage Getaway just steps from the Beach & Bay!",36653013,Mission Beach,92109,32.77589,-117.2521,Entire home/apt,357.0,3,3.0,2019-07-16,,,2024
33919095,Caroline`s Quiet Sail Bay Townhome,37353287,Pacific Beach,92109,32.79017,-117.2394,Entire home/apt,264.0,4,0.0,,,,2024
766826,Bungalow by the Bay Sunsets & Sails,4043519,Pacific Beach,92109,32.77976,-117.23723,Entire home/apt,350.0,3,71.0,2019-08-16,,,2024
868988,Stay on the Beach in San Diego,3066335,Mission Beach,92109,32.76842,-117.24933,Entire home/apt,350.0,3,13.0,2019-07-28,,,2024
1649644,Renovated Pacific Beach Townhome Walk to the Beach,4483455,Pacific Beach,92109,32.79658,-117.24278,Entire home/apt,350.0,3,1.0,2018-09-03,,,2024
10647304,La Jolla Beach House,6967280,La Jolla,92037,32.83663,-117.27787,Entire home/apt,350.0,3,95.0,2019-07-30,,,2024
14688118,2br BEACH HOUSE @ One Door to the Shore,74392129,Mission Beach,92109,32.78804,-117.25383,Entire home/apt,350.0,3,1.0,2017-06-30,,,2024
16081579,Quiet Pt loma house w/side Courtyard+HUGE backyard,104801796,Point Loma Heights,92107,32.73441,-117.24115,Entire home/apt,350.0,3,0.0,,,,2024
17220750,Mission Beach 2BED/2BATH with Bikes,42147053,Mission Beach,92109,32.76587,-117.25016,Entire home/apt,350.0,3,33.0,2019-07-19,,,2024
17358716,"DOWNTOWN-Easy Location, Parking, Gaslamp",91139346,Sherman Heights,92102,32.71056,-117.1444,Entire home/apt,525.0,2,0.0,,,,2024
17681094,South Mission Beach Hideaway,89704516,Mission Beach,92109,32.76167,-117.25064,Entire home/apt,350.0,3,0.0,,,,2024
19000400,Newly remodeled 10th floor oceanfront condo,132562597,Pacific Beach,92109,32.80119,-117.25898,Entire home/apt,350.0,3,58.0,2019-08-14,,,2024
24468478,2BD 2BA Mission Beach Getaway Steps to Bay!,24679353,Mission Beach,92109,32.76743,-117.24914,Entire home/apt,350.0,3,56.0,2019-08-12,,,2024
24541057,San Diego Bungalow Near La Jolla w/Private Hot Tub,126644161,Linda Vista,92111,32.77924,-117.17857,Entire home/apt,525.0,2,3.0,2019-07-24,,,2024
25454711,2 bedroom unit in Worldmark Resort,107968146,Mission Valley East,92108,32.76187,-117.15904,Entire home/apt,350.0,3,2.0,2019-07-07,,,2024
30013496,Dover Shores 3b,128549572,Mission Beach,92109,32.76643,-117.25063,Entire home/apt,350.0,3,14.0,2019-07-27,,,2024
36633344,Perfect for Comic-Con. Very close to the trolley,275344450,Mission Valley East,92108,32.78004,-117.13235,Entire home/apt,350.0,3,0.0,,,,2024
36835719,"Newly Remodeled 2 Bdrm, 1 Bath Beach Apartment",276856768,Mission Beach,92109,32.78814,-117.25309,Entire home/apt,350.0,3,4.0,2019-08-11,,,2024
8225720,Fantastic Beach House w Ocean Views,1844435,Ocean Beach,92107,32.74015,-117.2485,Entire home/apt,349.0,3,36.0,2019-08-10,,,2024
9409057,2 bed/2 bath Ocean Front Condo in PB with Hot Tub!,22251801,Pacific Beach,92109,32.79693,-117.2553,Entire home/apt,349.0,3,40.0,2019-05-19,,,2024
13153598,Spacious Beach House,56708776,Ocean Beach,92107,32.74495,-117.24472,Entire home/apt,349.0,3,48.0,2019-07-20,,,2024
32867929,Exclusive Ground Level Patio * AC * 50' OceanFront,3017970,Mission Beach,92109,32.77169,-117.25254,Entire home/apt,349.0,3,0.0,,,,2024
28134604,"Amazing Views of Ocean, Bay, Belmont Park South MB",50603993,Mission Beach,92109,32.76596,-117.25027,Entire home/apt,258.0,4,11.0,2019-08-08,,,2024
17120504,Heaven's a Little Closer in a Cottage By the Sea!,16507510,Mission Beach,92109,32.7828,-117.25368,Entire home/apt,204.0,5,30.0,2019-07-20,,,2024
26640240,Sunrise Bayfront Condo,9624153,Mission Beach,92109,32.7844,-117.25236,Entire home/apt,340.0,3,2.0,2019-05-28,,,2024
33163969,YOUR 2 BED/2 BATH HOME AWAY FROM HOME AWAITS YOU!,172252495,Mission Valley East,92108,32.76272,-117.15857,Entire home/apt,340.0,3,0.0,,,,2024
23497233,20% Discount Aug. Exotic Cottage w/Private Hot Tub,57131745,La Jolla,92037,32.83088,-117.27735,Entire home/apt,254.0,4,0.0,,,,2024
655822,Andrade  Spa In Sunny San Diego CA,2356843,Rancho Penasquitos,92129,32.9519,-117.11233,Entire home/apt,200.0,5,8.0,2019-07-07,,,2024
2299233,"Craftsman Home, Close to Hillcrest, Downtown & Zoo",3557910,University Heights,92116,32.75834,-117.14954,Entire home/apt,250.0,4,18.0,2018-08-15,,,2024
2924888,Peaceful House & Yard for Family,13348171,Fairmont Park,92105,32.72418,-117.11086,Entire home/apt,250.0,4,1.0,2014-05-28,,,2024
3554485,Custom Little Italy 1 Bedroom Condo,17897422,Little Italy,92101,32.72078,-117.16781,Entire home/apt,1000.0,1,0.0,,,,2024
5861096,Lovely home in safe neighborhood.  ,30385479,Del Cerro,92120,32.78857,-117.0679,Entire home/apt,1000.0,1,0.0,,,,2024
9430063,Beach Pad in Pacific Beach,48880606,Pacific Beach,92109,32.79894,-117.25745,Entire home/apt,200.0,5,2.0,2016-01-03,,,2024
10656070,Beautiful Home w/Pool. Limited dates yearly.,55022032,Carmel Valley,92130,32.9428,-117.22218,Entire home/apt,500.0,2,2.0,2016-07-19,,,2024
10884620,2 Rooms in HUGE Beach House,3816836,Pacific Beach,92109,32.8074,-117.24877,Private room,500.0,2,4.0,2018-05-29,,,2024
12814949,Bayside Beauty Steps to the Beach,65301407,Pacific Beach,92109,32.78188,-117.23765,Entire home/apt,250.0,4,0.0,,,,2024
12833254,"Windansea Beauty: 3 Bed, Modern, Block from Beach+",6558055,La Jolla,92037,32.83312,-117.27534,Entire home/apt,1000.0,1,2.0,2019-08-02,,,2024
12887548,Beautiful Family Vacation Home,11295162,Mission Beach,92109,32.76638,-117.25081,Entire home/apt,250.0,4,13.0,2019-05-21,,,2024
13277052,Ocean View 2 Bdrm Beach Condo in San Diego (PB),74831781,Pacific Beach,92109,32.79627,-117.25693,Entire home/apt,250.0,4,56.0,2019-08-13,,,2024
20119084,Peace At The Beach :),136230709,Mission Beach,92109,32.76631,-117.25219,Entire home/apt,200.0,5,5.0,2019-06-22,,,2024
25404682,"Boutique home with view, heated pool, spa + cabana",40158496,Midtown,92103,32.74618,-117.17763,Entire home/apt,500.0,2,25.0,2019-08-11,,,2024
26504120,"San Diego Harbor views, easy access to downtown.",199320397,La Playa,92106,32.72088,-117.22862,Entire home/apt,500.0,2,4.0,2019-07-07,,,2024
29928993,Crown Point Gem with Heated Salt Water Pool,150997814,Pacific Beach,92109,32.7891,-117.23678,Entire home/apt,500.0,2,22.0,2019-08-06,,,2024
32674280,"""The Standard"" A Modern Craftsman",228287030,Golden Hill,92102,32.71638,-117.1365,Entire home/apt,500.0,2,16.0,2019-08-12,,,2024
34206714,Luxurious Getaway in Mission Beach~Steps to Sand,8336938,Mission Beach,92109,32.78073,-117.25266,Entire home/apt,500.0,2,8.0,2019-07-22,,,2024
36151330,Golden hill getaway - 5 mins to downtown,149857006,Golden Hill,92102,32.71661,-117.12209,Entire home/apt,500.0,2,0.0,,,,2024
36201313,"Cutest house on the block. North Park, San Diego",104064183,North Park,92104,32.74455,-117.12359,Entire home/apt,500.0,2,1.0,2019-08-04,,,2024
32446441,NEWLY REMODELED upscale 2-bedroom in Mission Beach,5002314,Mission Beach,92109,32.76565,-117.25145,Entire home/apt,999.0,1,23.0,2019-08-03,,,2024
1344209,Tropical Treetops and Pacific Ocean Views,7291892,Point Loma Heights,92107,32.74494,-117.24167,Entire home/apt,499.0,2,54.0,2019-07-28,,,2024
32068292,"Dream Home, New Everything, Cold AC, Heated Pool !",114719368,Mira Mesa,92126,32.90553,-117.14883,Entire home/apt,499.0,2,14.0,2019-07-28,,,2024
9349853,Ocean View La Jolla Estate,14064859,La Jolla,92037,32.85223,-117.26075,Entire home/apt,995.0,1,21.0,2019-05-04,,,2024
18139857,"Wow! Big, Bright, Clean Beach House",7614081,Pacific Beach,92109,32.79793,-117.25059,Entire home/apt,199.0,5,103.0,2019-08-05,,,2024
14450028,Beautiful 3BR/2BA Oceanfront Condo in Ocean Beach,50603993,Ocean Beach,92107,32.75273,-117.25158,Entire home/apt,330.0,3,34.0,2019-03-25,,,2024
25236747,Casa del Luz,28212539,Mission Beach,92109,32.76601,-117.25067,Entire home/apt,329.0,3,18.0,2019-08-15,,,2024
978349,Pacific Beach Oceanfront 2 BR! - 603,8184593,Pacific Beach,92109,32.7998,-117.25855,Entire home/apt,328.0,3,2.0,2019-05-27,,,2024
980232,Fantastic Oceanfront 2 BR! - 708,8184593,Pacific Beach,92109,32.80049,-117.25843,Entire home/apt,328.0,3,3.0,2018-09-30,,,2024
21797481,Incredible 2BR Oceanfront Condo! - 805,8184593,Pacific Beach,92109,32.80113,-117.2571,Entire home/apt,328.0,3,3.0,2019-06-03,,,2024
23806645,Incredible PB Oceanfront! 2BR - 408,8184593,Pacific Beach,92109,32.80148,-117.25942,Entire home/apt,328.0,3,5.0,2018-11-12,,,2024
12510604,Bayfront 2 Bed/ 2 Bath Condo on Top Floor!,22212827,Mission Beach,92109,32.77693,-117.25265,Entire home/apt,326.0,3,5.0,2018-08-19,,,2024
3479784,Mid-Century Designer Home in Tropical Paradise,2486132,Pacific Beach,92109,32.81053,-117.22539,Entire home/apt,325.0,3,7.0,2019-05-27,,,2024
9171077,Ensenada Dreams E-21.5,9624153,Mission Beach,92109,32.76651,-117.25158,Entire home/apt,325.0,3,1.0,2017-07-15,,,2024
12902600,Ocean Front ★ 2 Story ★ AC ★ 2 Levels,3017970,Mission Beach,92109,32.78391,-117.25293,Entire home/apt,325.0,3,10.0,2019-04-06,,,2024
13466682,"Panoramic Ocean Views, One Block from The Beach!",26466768,La Jolla,92037,32.83917,-117.27894,Entire home/apt,325.0,3,50.0,2019-06-29,,,2024
15068324,"Gorgeous guest house with large, solar heated pool",85183421,,91910,32.64623,-117.03298,Entire home/apt,195.0,5,6.0,2018-05-18,,,2024
17938418,Clean and cozy 2bd near dwntwn,4121094,Golden Hill,92102,32.71736,-117.13907,Entire home/apt,325.0,3,1.0,2017-07-24,,,2024
21879894,High End Beach House w/ Spectacular Ocean Views,125742292,Mission Beach,92109,32.78242,-117.25352,Entire home/apt,325.0,3,14.0,2019-06-15,,,2024
24225232,"BEACH HOUSE - CENTRAL A/C, GREAT DANE",8801214,Pacific Beach,92109,32.79552,-117.24684,Entire home/apt,325.0,3,10.0,2019-08-12,,,2024
26331580,Ground Floor 2 Bedroom with 2 LARGE parking spots!,22251801,Mission Beach,92109,32.77312,-117.25168,Entire home/apt,325.0,3,6.0,2019-07-01,,,2024
28991141,Ocean Beach Charmer in Great Family Neighborhood,44613799,Ocean Beach,92107,32.75058,-117.23956,Entire home/apt,325.0,3,5.0,2019-07-21,,,2024
35465946,Bright and Hip Bay Park Bungalow,11803055,Bay Park,92110,32.78182,-117.20156,Entire home/apt,325.0,3,2.0,2019-07-14,,,2024
22310768,WALK TO THE BEACH! 3B/3BA *Private Rooftop Patio*,16686184,Pacific Beach,92109,32.79071,-117.24246,Entire home/apt,485.0,2,12.0,2019-08-04,,,2024
19267004,Dog-friendly seaside home w/ private hot tub - half-block walk to the beach!,100067582,Pacific Beach,92109,32.80519,-117.25853,Entire home/apt,484.0,2,6.0,2019-07-20,,,2024
2551607,Fabulous Beach House Pool and Spa!,10546982,Pacific Beach,92109,32.797,-117.2305,Entire home/apt,480.0,2,96.0,2019-08-02,,,2024
11702079,Steps to beach w/views!,62201159,Mission Beach,92109,32.76788,-117.2499,Entire home/apt,235.0,4,24.0,2019-08-06,,,2024
6259606,Modern Great Location Ocean Views Heated Pool  Spa,2043762,Bay Park,92117,32.79384,-117.20199,Entire home/apt,313.0,3,15.0,2019-08-12,,,2024
7009210,Spacious Top Floor Breezy Beach Duplex - Beach Living at an Affordable Price!,36653013,Mission Beach,92109,32.78144,-117.25279,Entire home/apt,313.0,3,17.0,2019-07-09,,,2024
26689932,"Mission Valley, San Diego, Sleeps 6",132470756,Mission Valley East,92108,32.76074,-117.16016,Private room,232.0,4,0.0,,,,2024
6055788,Beautiful home in South San Diego,29524174,,91913,32.62139,-117.00073,Entire home/apt,229.0,4,0.0,,,,2024
14077635,Surf Rider condo in Mission Beach with Hot Tub,84605716,Mission Beach,92109,32.77759,-117.25326,Entire home/apt,305.0,3,16.0,2019-04-03,,,2024
14962424,Surf Rider condo on Mission Beach w/ Hot Tub,94208326,Mission Beach,92109,32.77735,-117.25328,Entire home/apt,304.0,3,15.0,2018-07-14,,,2024
35460407,LOCATION! | 5⭐ Reviews | Private Patio | Parking,266789930,Mission Beach,92109,32.7648,-117.25103,Entire home/apt,304.0,3,5.0,2019-08-14,,,2024
20217231,3BR San Diego Home in Pacific Beach w/Ocean Views!,126644161,Pacific Beach,92109,32.80991,-117.2284,Entire home/apt,455.0,2,8.0,2019-05-21,,,2024
33193216,"Contemporary Craftsman in Normal Heights, SD",2442532,Adams North,92116,32.76542,-117.12109,Entire home/apt,130.0,7,0.0,,,,2024
3496847,Elegant & large home for 6 or more!,17606502,North Park,92104,32.73776,-117.12039,Entire home/apt,450.0,2,0.0,,,,2024
4759842,Modern beach townhome 4bd 2.5ba,3467613,Pacific Beach,92109,32.80066,-117.23535,Entire home/apt,300.0,3,21.0,2019-05-05,,,2024
6027216,South Mission Beach Family Condo,26127384,Mission Beach,92109,32.76252,-117.25093,Entire home/apt,300.0,3,2.0,2018-06-30,,,2024
9451858,"Gas Lamp Home  Remodel  Petco, Convention Center",48413460,East Village,92101,32.71504,-117.15604,Entire home/apt,300.0,3,65.0,2019-08-01,,,2024
9862011,Luxury Condo in Downtown San Diego!,50758678,Cortez,00000,32.7221,-117.15624,Entire home/apt,225.0,4,1.0,2016-01-01,,,2024
13236254,Ocean Front Suites-4007,71574960,Mission Beach,92109,32.78974,-117.25455,Entire home/apt,300.0,3,68.0,2019-08-07,,,2024
13240194,Ocean Front Suites-4001,71574960,Mission Beach,92109,32.79024,-117.25468,Entire home/apt,300.0,3,33.0,2019-08-04,,,2024
13297590,Ocean Front Suites-4003,71574960,Mission Beach,92109,32.78886,-117.25506,Entire home/apt,300.0,3,27.0,2019-08-05,,,2024
13297957,Ocean Front Suites-4005,71574960,Mission Beach,92109,32.7893,-117.25382,Entire home/apt,300.0,3,23.0,2019-08-11,,,2024
14568027,Gorgeous Cottage with Full Ocean Views,26466768,La Jolla,92037,32.84748,-117.27498,Entire home/apt,300.0,3,42.0,2019-07-31,,,2024
15393915,Charming and Cozy,89704516,Mission Beach,92109,32.76168,-117.25083,Entire home/apt,300.0,3,6.0,2018-10-09,,,2024
16250877,"Mid - Century Modern in, Shelter Island San Diego",104238303,La Playa,92106,32.71972,-117.24079,Entire home/apt,300.0,3,28.0,2019-08-02,,,2024
17908902,MODERN Private Townhouse Close to COMIC-CON!,77112649,Golden Hill,92102,32.7186,-117.13623,Entire home/apt,300.0,3,2.0,2019-07-21,,,2024
18492204,Luxury La Jolla Home with Amazing Views,121907966,La Jolla,92037,32.81965,-117.24115,Entire home/apt,450.0,2,22.0,2019-08-01,,,2024
19040463,Sleek 2 Bedroom Condo in Downtown San Diego,2116837,Core-Columbia,92101,32.71942,-117.15497,Entire home/apt,300.0,3,2.0,2017-07-04,,,2024
19205505,"Mission Beach Bayside Retreat- Sun, sand, surf",134370745,Mission Beach,92109,32.78526,-117.25222,Entire home/apt,300.0,3,5.0,2019-06-15,,,2024
20517483,Wake Up to Sweeping Bay Views in Exclusive Mission Hills,43889355,Mission Hill,92103,32.75546,-117.19143,Entire home/apt,300.0,3,24.0,2019-08-08,,,2024
20815687,PACIFIC BEACH-STEPS TO THE SAND,98983782,Pacific Beach,92109,32.79522,-117.25652,Entire home/apt,300.0,3,26.0,2019-08-11,,,2024
24597698,Eagles Nest,49428300,Hillcrest,92103,32.74469,-117.16853,Entire home/apt,300.0,3,4.0,2018-07-22,,,2024
25206832,*NEW* Shipping Container Home w/ Stunning SD Views,21469005,Grant Hill,92102,32.71112,-117.13768,Entire home/apt,300.0,3,5.0,2019-07-22,,,2024
26195569,Ocean Beach Vacation House #2,91390220,Ocean Beach,92107,32.74742,-117.24568,Entire home/apt,450.0,2,48.0,2019-08-09,,,2024
28444675,SDCC 2019 Rental,213931552,Mission Valley East,92108,32.76227,-117.1596,Entire home/apt,300.0,3,0.0,,,,2024
30180244,Sunset Cottage-Ocean Vu-walking to Village,226713682,La Jolla,92037,32.84447,-117.26718,Entire home/apt,225.0,4,1.0,2019-05-31,,,2024
32015827,Mid Century Modern Beach House!,71574960,Pacific Beach,92109,32.80411,-117.25771,Entire home/apt,300.0,3,14.0,2019-08-12,,,2024
32269577,Beachside Retreat with Private Courtside Patio,8336938,Mission Beach,92109,32.78851,-117.25328,Entire home/apt,450.0,2,4.0,2019-07-22,,,2024
32337373,Brand New ★ Walk to Beach ★ A/C ★ 3 Levels,3017970,La Jolla,92037,32.85332,-117.25326,Entire home/apt,300.0,3,1.0,2019-04-26,,,2024
33469413,Amazing Panoramic Harbor View Home Walk to Comicon,29690932,Park West,92101,32.73031,-117.16718,Entire home/apt,450.0,2,0.0,,,,2024
33939964,Gaslamp European-Style Boutique - 2BR,11097868,Gaslamp,92101,32.71434,-117.15939,Entire home/apt,300.0,3,0.0,,,,2024
35649570,"Luxury Townhome, the best amenities and location.",25463608,Mission Valley East,92108,32.77131,-117.15818,Entire home/apt,180.0,5,7.0,2019-08-17,,,2024
35848700,Prime location!  2BR 2BA near  beaches and shops,74731258,La Jolla,92037,32.86268,-117.23173,Entire home/apt,180.0,5,1.0,2019-07-18,,,2024
36078624,"Modern Two-bedroom near Beach and Bay, A/C, Baby",45608374,Pacific Beach,92109,32.79721,-117.24176,Entire home/apt,300.0,3,4.0,2019-08-05,,,2024
36171959,Ocean Beach 3BR Hideaway Two blocks from the Beach,30536947,Ocean Beach,92107,32.74631,-117.24796,Entire home/apt,300.0,3,1.0,2019-07-19,,,2024
36272835,"Charming Coastal Retreat W/AC, Close to LJ Beaches",248447937,La Jolla,92037,32.83312,-117.27662,Entire home/apt,300.0,3,5.0,2019-08-09,,,2024
36767724,Mid-Century Glass Door View Home.,269352905,Midtown,92103,32.74194,-117.17291,Entire home/apt,300.0,3,0.0,,,,2024
28358153,Private 4 Story Townhome with City & Harbor Views,9911024,Park West,92101,32.72874,-117.16782,Entire home/apt,449.0,2,23.0,2019-07-20,,,2024
35770996,PB La Jolla Dream HOUSE ❤️Private Steps to Beach,4501445,Pacific Beach,92109,32.80769,-117.25647,Entire home/apt,449.0,2,7.0,2019-07-30,,,2024
10968674,Beautiful SoCal Oasis,34606416,Bay Park,92110,32.79149,-117.19866,Entire home/apt,299.0,3,0.0,,,,2024
14968706,Little Italy/Downtown Penthouse Suite w/ parking,94274461,Little Italy,92101,32.7269,-117.1694,Entire home/apt,299.0,3,4.0,2018-07-22,,,2024
25320471,Steps From Beach & Bay w Private Rooftop Deck!!,22012010,Mission Beach,92109,32.77238,-117.25136,Entire home/apt,299.0,3,40.0,2019-07-26,,,2024
36235794,Huge backyard in Point Loma,241951023,Loma Portal,92106,32.7373,-117.22615,Entire home/apt,299.0,3,1.0,2019-08-05,,,2024
25292685,"Bright Family home, Central to SD Bay & Beaches!",1635135,Loma Portal,92106,32.74163,-117.21839,Entire home/apt,298.0,3,2.0,2019-07-29,,,2024
14576511,Five Star & Sophisticated in Bankers Hill,44763898,Park West,92103,32.73918,-117.16296,Entire home/apt,295.0,3,127.0,2019-08-15,,,2024
20073403,GORGEOUS OCEANFRONT CORNER SUITE Capri By The Sea,142682809,Pacific Beach,92109,32.80111,-117.25776,Entire home/apt,295.0,3,32.0,2019-07-24,,,2024
20799886,BEAUTIFUL OCEANFRONT CORNER SUITE Capri By The Sea,142682809,Pacific Beach,92109,32.80057,-117.25896,Entire home/apt,295.0,3,41.0,2019-08-03,,,2024
12985352,VIEWS! Seahorse Cottage in Ocean Beach,71377023,Ocean Beach,92107,32.75053,-117.25112,Entire home/apt,439.0,2,6.0,2019-07-28,,,2024
12989321,Huge Beach Views! Sand Dollar Cottage Ocean Beach,71377023,Ocean Beach,92107,32.75088,-117.25039,Entire home/apt,439.0,2,29.0,2019-07-04,,,2024
34709025,Pacific Blue 207,37353287,Pacific Beach,92109,32.79252,-117.25289,Entire home/apt,219.0,4,1.0,2019-08-05,,,2024
31464925,NEW Mission Hills/Hillcrest 3br2b redone craftsman,9921072,Hillcrest,92103,32.74817,-117.16845,Entire home/apt,289.0,3,15.0,2019-08-10,,,2024
35678902,Large❤️2Br+BonusR/2.5Bth/wAC near City/Zoo/Balboa,10662081,Adams North,92116,32.76501,-117.11894,Entire home/apt,289.0,3,4.0,2019-08-01,,,2024
15949111,Quiet in a tropical (Website hidden by Airbnb) and W/C access,28555378,Talmadge,92115,32.76297,-117.08643,Entire home/apt,285.0,3,24.0,2019-06-16,,,2024
31854549,A Modern Vibe at Pacific Beach | San Diego,76040727,Pacific Beach,92109,32.79944,-117.25827,Entire home/apt,285.0,3,22.0,2019-08-10,,,2024
34341475,3BR/2BA Second Floor Condo W/ Ocean Views + Deck,50603993,Mission Beach,92109,32.78346,-117.25368,Entire home/apt,285.0,3,9.0,2019-08-11,,,2024
30010963,Chloe's Pet Friendly Beach House,223204593,Pacific Beach,92109,32.80284,-117.2555,Entire home/apt,284.0,3,12.0,2019-07-26,,,2024
34982065,Charming French inspired cottage. W/ pool and spa,205066579,University City,92122,32.84686,-117.23015,Entire home/apt,283.0,3,6.0,2019-08-11,,,2024
19787714,Newly remodeled house in the heart of OB,82711298,Ocean Beach,92107,32.74867,-117.24796,Entire home/apt,212.0,4,67.0,2019-08-14,,,2024
9369125,Jeremy`s Apartment w/ Bikes and Close to Everything,37353287,Pacific Beach,92109,32.79991,-117.24802,Entire home/apt,210.0,4,6.0,2019-08-12,,,2024
9369164,Jessica`s Apartment w/ Bikes and Close to Everything,37353287,Pacific Beach,92109,32.79858,-117.24985,Entire home/apt,210.0,4,9.0,2019-07-23,,,2024
9369194,Jason`s Apartment w/ Bikes and Close to Everything,37353287,Pacific Beach,92109,32.79995,-117.24836,Entire home/apt,210.0,4,12.0,2019-07-19,,,2024
